CC128-v1.35,00004,13:03:00,26.9,4,01149,1,00134
CC128-v1.35,00004,13:03:01,26.9,1,00435,1,00152
CC128-v1.35,00004,13:03:02,26.9,2,01766,1,00114
CC128-v1.35,00004,13:03:04,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:05,26.9,3,02492,1,00115
CC128-v1.35,00004,13:03:06,26.9,4,01149,1,00132
CC128-v1.35,00004,13:03:07,26.9,1,00435,1,00151
CC128-v1.35,00004,13:03:08,26.9,2,01766,1,00112
CC128-v1.35,00004,13:03:10,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:11,26.9,3,02492,1,00114
CC128-v1.35,00004,13:03:12,26.9,4,01149,1,00128
CC128-v1.35,00004,13:03:13,26.9,1,00435,1,00147
CC128-v1.35,00004,13:03:14,26.9,2,01766,1,00119
CC128-v1.35,00004,13:03:16,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:17,26.9,3,02492,1,00114
CC128-v1.35,00004,13:03:18,26.9,4,01149,1,00128
CC128-v1.35,00004,13:03:19,26.9,1,00435,1,00150
CC128-v1.35,00004,13:03:20,26.9,2,01766,1,00115
CC128-v1.35,00004,13:03:22,26.8,0,02235,1,00000
CC128-v1.35,00004,13:03:23,26.8,3,02492,1,00139
CC128-v1.35,00004,13:03:25,26.8,1,00435,1,00153
CC128-v1.35,00004,13:03:26,26.8,2,01766,1,00114
CC128-v1.35,00004,13:03:28,26.8,0,02235,1,00000
CC128-v1.35,00004,13:03:31,26.9,4,01149,1,00132
CC128-v1.35,00004,13:03:31,26.9,1,00435,1,00152
CC128-v1.35,00004,13:03:32,26.9,2,01766,1,00136
CC128-v1.35,00004,13:03:36,26.9,3,02492,1,00119
CC128-v1.35,00004,13:03:37,26.9,4,01149,1,00131
CC128-v1.35,00004,13:03:37,26.9,1,00435,1,00148
CC128-v1.35,00004,13:03:38,26.9,2,01766,1,00139
CC128-v1.35,00004,13:03:40,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:42,26.9,3,02492,1,00117
CC128-v1.35,00004,13:03:43,26.9,4,01149,1,00128
CC128-v1.35,00004,13:03:43,26.9,1,00435,1,00150
CC128-v1.35,00004,13:03:44,26.9,2,01766,1,00129
CC128-v1.35,00004,13:03:46,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:48,26.9,3,02492,1,00114
CC128-v1.35,00004,13:03:49,26.9,4,01149,1,00142
CC128-v1.35,00004,13:03:50,26.9,1,00435,1,00148
CC128-v1.35,00004,13:03:51,26.9,2,01766,1,00125
CC128-v1.35,00004,13:03:52,26.9,0,02235,1,00000
CC128-v1.35,00004,13:03:55,26.9,4,01149,1,00134
CC128-v1.35,00004,13:03:56,26.9,1,00435,1,00144
CC128-v1.35,00004,13:03:57,26.9,2,01766,1,00119
CC128-v1.35,00004,13:03:58,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:00,26.9,3,02492,1,00113
CC128-v1.35,00004,13:04:01,26.9,4,01149,1,00129
CC128-v1.35,00004,13:04:02,26.9,1,00435,1,00145
CC128-v1.35,00004,13:04:03,26.9,2,01766,1,00117
CC128-v1.35,00004,13:04:04,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:06,26.9,3,02492,1,00116
CC128-v1.35,00004,13:04:07,26.9,4,01149,1,00128
CC128-v1.35,00004,13:04:08,26.9,1,00435,1,00188
CC128-v1.35,00004,13:04:09,26.9,2,01766,1,00166
CC128-v1.35,00004,13:04:10,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:12,26.9,3,02492,1,00121
CC128-v1.35,00004,13:04:14,26.9,4,01149,1,00153
CC128-v1.35,00004,13:04:14,26.9,1,00435,1,00186
CC128-v1.35,00004,13:04:15,26.9,2,01766,1,00179
CC128-v1.35,00004,13:04:16,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:20,26.9,4,01149,1,00141
CC128-v1.35,00004,13:04:20,26.9,1,00435,1,00192
CC128-v1.35,00004,13:04:21,26.9,2,01766,1,00197
CC128-v1.35,00004,13:04:23,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:25,26.9,3,02492,1,00116
CC128-v1.35,00004,13:04:26,26.9,4,01149,1,00136
CC128-v1.35,00004,13:04:26,26.9,1,00435,1,00194
CC128-v1.35,00004,13:04:27,26.9,2,01766,1,00175
CC128-v1.35,00004,13:04:28,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:31,26.9,3,02492,1,00115
CC128-v1.35,00004,13:04:32,26.9,4,01149,1,00129
CC128-v1.35,00004,13:04:32,26.9,1,00435,1,00207
CC128-v1.35,00004,13:04:33,26.9,2,01766,1,00198
CC128-v1.35,00004,13:04:37,26.9,3,02492,1,00118
CC128-v1.35,00004,13:04:38,26.9,4,01149,1,00129
CC128-v1.35,00004,13:04:39,26.9,1,00435,1,00214
CC128-v1.35,00004,13:04:40,26.9,2,01766,1,00195
CC128-v1.35,00004,13:04:41,26.9,0,02235,1,00000
CC128-v1.35,00004,13:04:43,26.9,3,02492,1,00116
