CC128-v1.35,00002,14:45:00,27.2,1,00435,1,00225
CC128-v1.35,00002,14:45:00,27.2,3,02492,1,00198
CC128-v1.35,00002,14:45:02,27.2,2,01766,1,00199
CC128-v1.35,00002,14:45:05,27.2,0,02235,1,00000
CC128-v1.35,00002,14:45:06,27.2,4,01149,1,00134
CC128-v1.35,00002,14:45:06,27.2,1,00435,1,00223
CC128-v1.35,00002,14:45:06,27.2,3,02492,1,00191
CC128-v1.35,00002,14:45:08,27.2,2,01766,1,00197
CC128-v1.35,00002,14:45:11,27.2,0,02235,1,00000
CC128-v1.35,00002,14:45:12,27.2,4,01149,1,00130
CC128-v1.35,00002,14:45:12,27.2,1,00435,1,00231
CC128-v1.35,00002,14:45:13,27.2,3,02492,1,00205
CC128-v1.35,00002,14:45:14,27.2,2,01766,1,00190
CC128-v1.35,00002,14:45:18,27.2,0,02235,1,00000
CC128-v1.35,00002,14:45:18,27.2,4,01149,1,00130
CC128-v1.35,00002,14:45:19,27.2,1,00435,1,00213
CC128-v1.35,00002,14:45:19,27.2,3,02492,1,00211
CC128-v1.35,00002,14:45:20,27.2,2,01766,1,00190
CC128-v1.35,00002,14:45:24,27.3,0,02235,1,00000
CC128-v1.35,00002,14:45:24,27.3,4,01149,1,00145
CC128-v1.35,00002,14:45:25,27.3,1,00435,1,00204
CC128-v1.35,00002,14:45:25,27.3,3,02492,1,00208
CC128-v1.35,00002,14:45:26,27.3,2,01766,1,00191
CC128-v1.35,00002,14:45:30,27.3,0,02235,1,00000
CC128-v1.35,00002,14:45:30,27.3,4,01149,1,00129
CC128-v1.35,00002,14:45:31,27.3,1,00435,1,00206
CC128-v1.35,00002,14:45:31,27.3,3,02492,1,00197
CC128-v1.35,00002,14:45:32,27.3,2,01766,1,00190
CC128-v1.35,00002,14:45:36,27.3,0,02235,1,00000
CC128-v1.35,00002,14:45:36,27.3,4,01149,1,00145
CC128-v1.35,00002,14:45:37,27.3,1,00435,1,00215
CC128-v1.35,00002,14:45:37,27.3,3,02492,1,00209
CC128-v1.35,00002,14:45:38,27.3,2,01766,1,00195
CC128-v1.35,00002,14:45:42,27.3,0,02235,1,00000
CC128-v1.35,00002,14:45:42,27.3,4,01149,1,00145
CC128-v1.35,00002,14:45:43,27.3,1,00435,1,00227
CC128-v1.35,00002,14:45:43,27.3,3,02492,1,00214
